node_id,in_degree,out_degree,total_degree
203253,1,7,8
203254,0,3,3
203255,45,25,70
203256,11,6,17
203257,54,33,87
203258,4,1,5
203259,6,23,29
203260,11,31,42
203261,1,13,14
203263,1,7,8
203264,10,8,18
203265,96,18,114
203266,2,37,39
203267,10,54,64
203268,16,49,65
203269,3,27,30
203270,1,12,13
203271,2,19,21
203272,6,62,68
203273,1,4,5
203274,7,11,18
203275,5,1,6
203276,5,18,23
203277,3,25,28
204001,24,34,58
204002,27,36,63
204003,3,0,3
204004,62,56,118
204005,1,9,10
204006,0,2,2
204008,67,12,79
204009,2,28,30
204011,0,8,8
204012,20,46,66
204013,3,20,23
204014,6,9,15
204015,3,13,16
204016,0,3,3
204017,0,21,21
204018,0,3,3
204019,0,1,1
204020,0,11,11
204021,0,5,5
204022,1,0,1
204023,4,42,46
204024,1,7,8
204025,53,21,74
204026,42,27,69
204027,13,18,31
204028,0,5,5
204029,2,18,20
204030,8,13,21
204031,5,19,24
204032,4,23,27
204033,50,34,84
204034,1,8,9
204035,0,5,5
204036,0,2,2
204037,3,25,28
204038,1,23,24
204039,1,17,18
204040,0,4,4
204041,5,27,32
204042,3,8,11
204043,3,21,24
204045,6,15,21
204046,1,7,8
204047,9,33,42
204048,1,0,1
204049,6,42,48
204050,1,16,17
204051,76,24,100
204052,0,11,11
204053,3,5,8
204054,81,73,154
204055,0,26,26
204056,2,5,7
204057,0,16,16
204058,7,19,26
204059,0,4,4
204060,0,1,1
204061,10,35,45
204062,16,7,23
204063,0,9,9
204064,6,18,24
204065,6,3,9
204066,18,21,39
204067,0,7,7
204068,5,11,16
204069,1,1,2
204070,54,6,60
204071,41,36,77
204072,0,7,7
204073,0,5,5
204074,24,21,45
204075,0,9,9
204076,2,9,11
204077,0,3,3
204078,3,11,14
204079,13,65,78
204080,7,28,35
204081,2,10,12
204082,1,12,13
204083,6,56,62
204084,49,26,75
204085,4,21,25
204086,1,13,14
204087,1,9,10
204088,2,15,17
204089,32,246,278
204090,1,20,21
204091,22,26,48
204092,1,6,7
204093,0,29,29
204094,0,13,13
204096,2,13,15
204097,2,10,12
204099,12,4,16
204100,3,12,15
204101,0,15,15
204102,2,17,19
204103,9,46,55
204104,0,3,3
204105,2,8,10
204106,0,4,4
204107,3,6,9
204108,3,13,16
204109,2,14,16
204110,14,15,29
204111,0,8,8
204112,7,58,65
204113,6,15,21
204114,5,9,14
204115,0,16,16
204116,1,4,5
204117,8,19,27
204118,0,1,1
204119,1,9,10
204120,6,26,32
204121,9,7,16
204122,3,21,24
204123,1,12,13
204124,4,14,18
204125,1,3,4
204127,0,24,24
204128,0,21,21
204129,15,13,28
204130,0,3,3
204131,4,0,4
204132,5,5,10
204133,1,1,2
204135,1,0,1
204136,2,21,23
204137,6,17,23
204138,6,36,42
204139,0,3,3
204140,44,13,57
204141,3,7,10
204142,0,3,3
204143,80,45,125
204144,37,30,67
204145,16,23,39
204146,79,37,116
204147,35,39,74
204148,8,48,56
204149,9,16,25
204150,45,11,56
204151,2,8,10
204152,1,14,15
204153,3,18,21
204154,4,21,25
204155,8,31,39
204156,14,7,21
204157,1,37,38
204158,39,42,81
204159,0,10,10
204160,9,9,18
204161,7,13,20
204162,1,8,9
204163,2,53,55
204164,19,13,32
204165,0,13,13
204166,2,6,8
204167,4,36,40
204168,63,18,81
204169,4,38,42
204170,1,16,17
204171,2,9,11
204172,4,27,31
204173,0,7,7
204174,29,42,71
204175,3,2,5
204176,1,2,3
204177,0,1,1
204178,0,17,17
204179,3,30,33
204180,0,11,11
204181,2,10,12
204182,1,27,28
204183,8,50,58
204184,1,4,5
204185,7,33,40
204186,6,32,38
204187,44,10,54
204188,3,18,21
204189,43,27,70
204190,8,22,30
204191,7,35,42
204192,4,21,25
204193,0,17,17
204194,0,6,6
204195,5,17,22
204196,34,42,76
204197,1,31,32
204198,3,25,28
204199,2,6,8
204200,17,20,37
204201,1,38,39
204202,1,5,6
204203,24,72,96
204204,41,25,66
204205,1,14,15
204206,2,75,77
204207,2,8,10
204208,0,2,2
204209,2,12,14
204210,2,11,13
204211,2,3,5
204212,2,9,11
204213,3,13,16
204214,2,5,7
204215,1,14,15
204216,3,14,17
204218,15,33,48
204219,2,11,13
204220,1,5,6
204221,10,16,26
204222,8,13,21
204223,5,7,12
204224,2,5,7
204225,4,31,35
204226,50,23,73
204227,4,16,20
204228,1,34,35
204229,0,10,10
204231,0,21,21
204232,3,12,15
204233,7,31,38
204234,22,72,94
204235,3,10,13
204237,6,3,9
204238,0,2,2
204239,12,22,34
204240,12,18,30
204241,0,4,4
204242,2,4,6
204243,1,18,19
204244,1,5,6
204245,14,13,27
204246,5,17,22
204247,4,12,16
204248,3,15,18
204249,11,20,31
204250,0,15,15
204251,2,15,17
204252,25,8,33
204253,19,160,179
204254,23,33,56
204255,0,1,1
204256,11,28,39
204257,2,26,28
204258,0,6,6
204259,0,4,4
204260,20,45,65
204261,37,34,71
205001,1,6,7
205002,2,25,27
205003,47,20,67
205004,3,15,18
205005,1,6,7
205006,18,25,43
205007,1,5,6
205008,14,49,63
205009,3,15,18
205010,8,42,50
205011,8,9,17
205012,10,12,22
205013,1,5,6
205014,3,22,25
205015,22,33,55
205016,3,13,16
205017,5,39,44
205018,3,7,10
205019,4,20,24
205020,24,27,51
205021,1,8,9
205022,1,4,5
205023,0,4,4
205024,11,23,34
205025,7,16,23
205026,6,24,30
205027,1,1,2
205028,1,17,18
205029,0,2,2
205030,0,2,2
205031,3,18,21
205032,2,19,21
205033,97,14,111
205034,2,57,59
205035,0,2,2
205036,3,7,10
205037,8,56,64
205038,3,4,7
205039,3,9,12
205040,9,0,9
205041,4,37,41
205042,1,10,11
205043,13,12,25
205044,1,8,9
205045,1,10,11
205046,7,0,7
205047,2,15,17
205048,79,49,128
205050,19,19,38
205051,15,23,38
205052,10,14,24
205053,0,8,8
205054,0,6,6
205055,20,14,34
205056,1,7,8
205057,5,21,26
205058,2,17,19
205059,0,1,1
205060,0,106,106
205061,3,28,31
205062,1,34,35
205063,4,13,17
205064,1,24,25
205065,4,19,23
205066,79,37,116
205067,23,80,103
205068,6,5,11
205069,7,15,22
205070,11,26,37
205071,0,3,3
205072,2,10,12
205073,0,29,29
205074,30,55,85
205075,4,35,39
205076,3,19,22
205077,4,24,28
205078,3,50,53
205079,8,22,30
205080,8,29,37
205081,1,6,7
205082,2,27,29
205083,4,49,53
205084,4,36,40
205085,41,29,70
205087,0,34,34
205088,1,7,8
205089,96,46,142
205090,4,20,24
205091,1,11,12
205092,6,25,31
205093,1,17,18
205094,3,6,9
205095,1,3,4
205096,2,36,38
205097,6,21,27
205098,39,30,69
205099,9,27,36
205100,11,70,81
205101,35,33,68
205102,0,1,1
205103,9,39,48
205104,6,42,48
205106,32,42,74
205107,13,17,30
205108,6,20,26
205109,12,56,68
205110,5,15,20
205111,2,3,5
205112,0,1,1
205113,1,25,26
205114,2,7,9
205115,2,15,17
205116,2,5,7
205117,1,2,3
205119,14,17,31
205120,1,0,1
205121,41,32,73
205122,0,2,2
205123,7,48,55
205124,0,10,10
205125,2,6,8
205126,0,3,3
205127,0,3,3
205128,1,9,10
205129,9,41,50
205131,28,66,94
205132,9,18,27
205133,3,11,14
205134,33,58,91
205135,2,21,23
205136,10,8,18
205137,1,10,11
205138,0,21,21
205139,4,20,24
205140,20,14,34
205141,0,10,10
205142,7,7,14
205143,3,8,11
205144,11,25,36
205145,1,1,2
205146,29,17,46
205147,30,36,66
205148,1,13,14
205149,3,17,20
205150,8,13,21
205151,5,17,22
205152,2,1,3
205153,4,24,28
205154,7,18,25
205155,9,47,56
205156,0,8,8
205157,2,3,5
205158,0,4,4
205159,2,4,6
205160,3,44,47
205161,9,20,29
205162,2,47,49
205163,3,29,32
205164,6,14,20
205165,5,25,30
205166,6,9,15
205167,1,2,3
205168,0,4,4
205169,1,1,2
205170,3,61,64
205171,3,20,23
205172,3,10,13
205173,0,6,6
205174,32,20,52
205175,2,18,20
205176,0,5,5
205177,10,37,47
205178,3,4,7
205179,34,34,68
205180,16,25,41
205181,0,3,3
205182,2,17,19
205183,51,11,62
205184,11,25,36
205185,45,23,68
205186,0,21,21
205187,19,93,112
205188,10,39,49
205189,0,4,4
205190,3,38,41
205191,3,12,15
205192,1,12,13
205193,8,11,19
205194,2,11,13
205195,2,26,28
205198,20,19,39
205199,2,7,9
205200,29,93,122
205201,0,15,15
205202,0,33,33
205203,3,10,13
205204,29,51,80
205205,3,4,7
205206,0,11,11
205208,0,12,12
205209,19,39,58
205210,6,21,27
205211,6,17,23
205213,35,44,79
205214,6,24,30
205215,2,14,16
205216,10,12,22
205217,3,10,13
205218,19,35,54
205219,0,14,14
205220,6,35,41
205221,5,37,42
205222,4,29,33
205223,1,3,4
205226,0,1,1
205227,17,52,69
205228,0,22,22
205229,1,7,8
205230,6,50,56
205231,0,17,17
205232,1,3,4
205233,7,20,27
205234,9,34,43
205235,0,9,9
205236,9,37,46
205237,0,14,14
205238,2,16,18
205239,0,2,2
205240,1,5,6
205242,4,10,14
205243,2,2,4
205244,25,28,53
205245,2,27,29
205246,12,14,26
205247,2,19,21
205248,0,7,7
205249,3,4,7
205250,0,5,5
205251,5,66,71
205252,0,7,7
205253,3,14,17
205254,7,43,50
205255,0,16,16
205256,1,3,4
205257,0,19,19
205258,27,26,53
205259,8,42,50
205261,0,9,9
205263,1,1,2
205264,0,6,6
205265,4,32,36
205266,15,61,76
205267,0,6,6
205268,1,2,3
205269,10,11,21
205270,18,13,31
205271,2,19,21
205272,1,6,7
205273,1,18,19
205274,1,18,19
205275,7,20,27
205276,0,10,10
205277,10,11,21
205278,2,4,6
205279,46,54,100
205280,21,18,39
205281,5,28,33
205282,0,5,5
205283,4,32,36
205284,0,6,6
205285,1,6,7
205286,1,21,22
205287,2,9,11
205288,27,17,44
205289,0,3,3
205290,18,19,37
205291,15,30,45
205292,1,11,12
205293,2,18,20
205294,3,31,34
205295,4,29,33
205296,9,23,32
205297,30,29,59
205298,3,21,24
205299,5,60,65
205300,9,20,29
205301,16,56,72
205302,8,32,40
205303,13,62,75
205304,3,10,13
205305,1,15,16
205306,1,95,96
205307,4,4,8
205308,3,9,12
205309,1,10,11
205310,1,19,20
205311,44,69,113
205312,1,3,4
205314,33,22,55
205315,6,27,33
205316,15,21,36
205317,2,35,37
205318,3,2,5
205319,1,2,3
205320,4,19,23
205321,21,88,109
205322,1,14,15
206001,6,36,42
206002,1,18,19
206003,4,14,18
206004,4,5,9
206005,43,25,68
206006,2,54,56
206007,2,34,36
206008,3,0,3
206009,2,20,22
206010,19,86,105
206011,6,24,30
206012,2,9,11
206013,8,31,39
206014,5,10,15
206015,0,5,5
206016,3,32,35
206017,53,11,64
206018,5,21,26
206019,0,9,9
206020,7,37,44
206021,0,3,3
206022,0,2,2
206023,0,13,13
206024,4,15,19
206025,0,16,16
206026,5,7,12
206027,0,3,3
206028,2,2,4
206029,5,89,94
206031,2,24,26
206032,1,16,17
206033,35,25,60
206034,3,5,8
206035,3,17,20
206036,0,3,3
206037,0,2,2
206038,42,135,177
206039,0,4,4
206040,0,1,1
206041,4,11,15
206042,5,29,34
206043,0,18,18
206044,3,14,17
206045,35,55,90
206046,2,11,13
206047,2,10,12
206048,0,2,2
206049,9,6,15
206050,1,18,19
206051,4,23,27
206052,3,24,27
206053,5,3,8
206054,2,7,9
206055,0,6,6
206056,0,1,1
206057,22,23,45
206058,1,28,29
206059,51,24,75
206060,0,33,33
206061,0,1,1
206062,10,88,98
206063,16,146,162
206064,2,34,36
206065,31,23,54
206066,5,13,18
206067,0,2,2
206068,6,17,23
206069,0,13,13
206070,23,27,50
206071,1,53,54
206072,1,46,47
206073,51,16,67
206074,0,7,7
206075,4,24,28
206076,0,10,10
206077,1,23,24
206078,3,9,12
206079,58,11,69
206080,1,22,23
206081,0,25,25
206082,1,6,7
206083,0,4,4
206084,1,14,15
206085,0,14,14
206086,3,18,21
206087,13,32,45
206088,4,2,6
206089,10,24,34
206090,24,27,51
206091,2,28,30
206092,0,32,32
206093,0,7,7
206094,4,66,70
206095,0,24,24
206096,2,5,7
206097,1,18,19
206098,4,25,29
206099,1,0,1
206100,14,12,26
206101,2,15,17
206102,20,25,45
206103,16,41,57
206104,9,44,53
206105,0,6,6
206106,6,10,16
206107,13,30,43
206108,19,46,65
206109,2,20,22
206110,0,12,12
206111,4,9,13
206112,1,21,22
206113,0,15,15
206114,2,5,7
206115,20,28,48
206116,1,26,27
206117,1,3,4
206118,6,41,47
206119,2,2,4
206120,1,0,1
206121,0,3,3
206122,0,5,5
206123,1,20,21
206124,0,5,5
206125,3,8,11
206126,10,26,36
206127,2,11,13
206128,3,16,19
206129,3,19,22
206130,3,2,5
206131,20,19,39
206132,17,14,31
206133,3,4,7
206134,1,13,14
206135,0,2,2
206136,5,3,8
206137,2,23,25
206138,5,26,31
206139,2,8,10
206141,7,68,75
206142,0,3,3
206143,0,8,8
206144,1,21,22
206145,1,26,27
206146,7,7,14
206147,5,28,33
206148,4,30,34
206149,5,15,20
206150,1,0,1
206151,4,23,27
206152,8,38,46
206153,2,15,17
206154,5,66,71
206155,10,38,48
206156,0,2,2
206157,0,12,12
206158,2,36,38
206159,3,1,4
206160,0,9,9
206161,17,50,67
206162,0,3,3
206163,9,36,45
206164,16,49,65
206165,3,15,18
206166,14,20,34
206167,19,33,52
206168,0,3,3
206169,0,16,16
206170,0,12,12
206171,0,22,22
206172,0,7,7
206173,7,52,59
206174,0,15,15
206175,12,64,76
206176,0,24,24
206178,1,10,11
206179,0,9,9
206180,1,25,26
206181,3,20,23
206182,47,29,76
206183,1,45,46
206184,3,2,5
206185,3,20,23
206186,2,22,24
206187,0,14,14
206188,5,36,41
206189,0,3,3
206190,2,2,4
206191,0,18,18
206192,3,24,27
206193,3,16,19
206194,4,21,25
206195,22,24,46
206196,35,47,82
206197,3,19,22
206198,0,9,9
206199,1,5,6
206200,4,48,52
206201,0,5,5
206202,13,18,31
206203,3,41,44
206204,17,22,39
206205,2,6,8
206206,3,21,24
206207,0,24,24
206208,7,24,31
206209,1,15,16
206210,1,4,5
206211,0,6,6
206212,23,37,60
206213,5,9,14
206214,4,50,54
206215,0,7,7
206216,8,21,29
206217,0,9,9
206218,3,17,20
206219,1,2,3
206220,13,27,40
206221,28,25,53
206222,0,11,11
206223,8,26,34
206224,0,12,12
206225,0,6,6
206226,0,51,51
206227,0,1,1
206228,39,22,61
206229,3,17,20
206230,0,2,2
206231,1,20,21
206232,0,9,9
206233,2,6,8
206234,3,14,17
206236,2,5,7
206237,14,30,44
206238,3,16,19
206239,4,18,22
206240,0,6,6
206241,19,36,55
206242,5,16,21
206243,1,30,31
206244,2,7,9
206245,0,4,4
206246,1,4,5
206247,5,40,45
206248,14,34,48
206249,1,13,14
206250,0,1,1
206251,10,10,20
206252,1,8,9
206253,0,16,16
206254,3,12,15
206255,97,26,123
207001,3,34,37
207002,15,9,24
207003,5,16,21
207004,19,27,46
207005,0,15,15
207006,6,27,33
207007,3,10,13
207008,0,2,2
207009,6,27,33
207010,0,1,1
207011,0,2,2
207012,1,15,16
207013,0,1,1
207014,2,37,39
207015,4,12,16
207016,4,16,20
207017,2,19,21
207020,6,12,18
207021,0,1,1
207022,7,12,19
207023,1,13,14
207024,1,15,16
207025,2,4,6
207026,7,13,20
207027,10,43,53
207028,3,12,15
207029,8,32,40
207031,5,6,11
207032,1,15,16
207033,4,8,12
207034,21,13,34
207035,0,1,1
207036,0,8,8
207037,17,66,83
207038,2,20,22
207039,10,8,18
207040,4,11,15
207041,1,9,10
207042,0,2,2
207043,0,5,5
207044,4,25,29
207045,0,1,1
207046,0,9,9
207047,4,3,7
207048,0,7,7
207049,2,14,16
207050,20,13,33
207051,5,18,23
207052,0,38,38
207053,0,19,19
207054,1,12,13
207055,0,18,18
207057,0,4,4
207058,0,7,7
207059,0,14,14
207060,4,19,23
207061,21,17,38
207062,2,4,6
207064,1,12,13
207065,1,2,3
207066,0,3,3
207067,7,23,30
207068,1,23,24
207070,1,17,18
207071,4,21,25
207072,4,23,27
207073,1,8,9
207074,1,20,21
207075,1,10,11
207076,4,33,37
207077,2,8,10
207078,0,4,4
207079,1,10,11
207080,0,8,8
207081,1,20,21
207082,1,4,5
207083,1,28,29
207084,3,7,10
207085,2,0,2
207086,1,39,40
207089,11,25,36
207090,0,9,9
207091,7,49,56
207092,0,12,12
207093,0,10,10
207094,3,21,24
207096,6,16,22
207097,1,28,29
207098,0,19,19
207099,1,24,25
207100,1,9,10
207101,11,16,27
207102,4,18,22
207103,1,18,19
207104,14,51,65
207105,46,104,150
207106,87,37,124
207107,34,51,85
207108,5,16,21
207109,0,19,19
207110,2,0,2
207111,6,28,34
207112,2,3,5
207113,5,10,15
207114,2,29,31
207115,6,28,34
207116,0,211,211
207117,8,39,47
207118,2,13,15
207119,32,27,59
207120,6,11,17
207121,1,1,2
207122,0,13,13
207123,5,46,51
207124,8,67,75
207125,1,27,28
207126,0,8,8
207127,6,51,57
207128,3,28,31
207129,4,12,16
207130,21,154,175
207131,3,21,24
207132,10,40,50
207133,5,19,24
207134,1,2,3
207135,15,25,40
207136,7,14,21
207137,0,7,7
207138,5,22,27
207139,4,33,37
207140,0,37,37
207141,2,9,11
207142,2,28,30
207143,1,23,24
207144,4,12,16
207145,4,38,42
207146,18,14,32
207147,0,2,2
207148,2,17,19
207149,4,22,26
207150,0,1,1
207151,0,23,23
207152,0,17,17
207153,0,15,15
207154,0,6,6
207155,1,7,8
207156,34,55,89
207157,3,37,40
207158,4,7,11
207159,5,13,18
207160,1,24,25
207161,4,26,30
207162,2,15,17
207163,5,24,29
207164,4,3,7
207165,0,5,5
207166,4,17,21
207167,0,2,2
207168,7,14,21
207169,1,12,13
207170,0,8,8
207171,6,27,33
207172,0,17,17
207173,6,54,60
207174,11,23,34
207175,2,70,72
207176,3,12,15
207177,4,26,30
207178,2,21,23
207179,1,0,1
207180,2,18,20
207181,0,19,19
207182,0,1,1
207183,0,23,23
207184,0,13,13
207185,0,7,7
207186,0,1,1
207187,2,7,9
207188,2,59,61
207189,0,10,10
207190,9,22,31
207191,1,7,8
207192,2,1,3
207193,0,4,4
207194,3,21,24
207195,0,7,7
207196,1,4,5
207197,0,20,20
207198,1,1,2
207199,3,24,27
207200,3,7,10
207201,6,21,27
207202,1,9,10
207203,1,3,4
207204,0,5,5
207205,3,8,11
207206,3,16,19
207207,2,14,16
207208,2,56,58
207209,2,11,13
207211,2,11,13
207212,6,46,52
207213,2,11,13
207214,15,55,70
207215,0,12,12
207216,0,3,3
207217,6,2,8
207218,0,6,6
207219,0,4,4
207220,6,19,25
207221,1,21,22
207222,4,18,22
207223,16,18,34
207224,1,12,13
207225,0,5,5
207226,1,13,14
207227,1,2,3
207228,7,36,43
207230,0,2,2
207231,1,19,20
207232,1,7,8
207233,0,6,6
207234,24,48,72
207235,22,17,39
207236,1,15,16
207237,0,7,7
207238,4,11,15
207239,0,3,3
207240,0,3,3
207241,5,18,23
207242,1,11,12
207243,0,21,21
207244,3,45,48
207245,18,79,97
207246,6,19,25
207247,2,34,36
207248,0,6,6
207249,0,65,65
207250,1,1,2
207251,1,3,4
207252,1,16,17
207253,2,5,7
207254,4,4,8
207255,0,26,26
207257,8,65,73
207258,0,7,7
207259,3,16,19
207260,1,8,9
207261,0,4,4
207262,0,1,1
207263,4,6,10
207264,12,33,45
207265,2,12,14
207266,6,8,14
207267,13,12,25
207268,0,4,4
207269,0,1,1
207270,1,14,15
207271,1,7,8
207272,2,6,8
207273,1,42,43
207274,3,5,8
207275,1,5,6
207276,0,12,12
207277,0,7,7
207278,16,32,48
207279,8,14,22
207280,2,13,15
207281,2,20,22
207282,0,2,2
207283,3,70,73
207284,40,14,54
208001,1,3,4
208002,6,17,23
208003,9,42,51
208004,0,12,12
208005,3,21,24
208006,2,4,6
208007,0,9,9
208008,2,14,16
208009,5,41,46
208010,14,25,39
208011,2,23,25
208012,3,23,26
208013,20,16,36
208014,17,80,97
208015,1,11,12
208016,0,12,12
208018,3,52,55
208019,28,21,49
208020,205,0,205
208021,0,19,19
208022,1,30,31
208023,14,28,42
208024,1,4,5
208025,1,8,9
208026,0,10,10
208028,8,34,42
208029,16,34,50
208030,1,28,29
208031,2,13,15
208032,0,30,30
208033,0,33,33
208034,0,14,14
208035,0,10,10
208036,1,8,9
208037,5,13,18
208038,21,11,32
208039,6,51,57
208040,0,13,13
208041,29,19,48
208042,15,40,55
208043,0,24,24
208044,6,23,29
208045,1,1,2
208046,1,7,8
208047,4,19,23
208048,104,45,149
208050,0,34,34
208051,1,16,17
208052,2,23,25
208055,0,12,12
208056,4,10,14
208057,0,1,1
208058,14,9,23
208059,1,15,16
208060,6,12,18
208061,1,4,5
208062,3,9,12
208063,1,15,16
208064,1,5,6
208065,4,25,29
208066,10,22,32
208067,5,18,23
208068,1,29,30
208069,2,5,7
208070,0,8,8
208071,4,13,17
208072,5,7,12
208073,3,14,17
208074,12,32,44
208075,0,7,7
208076,0,17,17
208077,6,10,16
208078,3,12,15
208079,1,39,40
208080,3,32,35
208081,7,30,37
208082,0,11,11
208083,0,15,15
208084,0,9,9
208085,1,9,10
208086,6,38,44
208087,2,14,16
208088,1,3,4
208089,0,1,1
208090,0,9,9
208091,0,10,10
208092,16,14,30
208093,4,0,4
208094,26,38,64
208095,3,26,29
208096,6,15,21
208097,4,13,17
208098,0,15,15
208099,1,19,20
208100,0,29,29
208101,10,26,36
208102,2,3,5
208103,16,28,44
208104,6,19,25
208105,0,7,7
208106,2,7,9
208107,11,67,78
208108,5,11,16
208109,1,9,10
208110,3,37,40
208111,3,8,11
208112,0,26,26
208113,3,8,11
208114,29,27,56
208115,0,21,21
208116,0,3,3
208117,2,23,25
208118,1,3,4
208119,5,40,45
208120,4,9,13
208121,3,6,9
208122,2,1,3
208123,12,23,35
208124,18,19,37
208125,2,55,57
208126,18,14,32
208127,3,34,37
208129,0,4,4
208130,1,7,8
208131,1,3,4
208132,2,16,18
208135,0,8,8
208136,1,4,5
208137,1,10,11
208138,3,19,22
208139,0,19,19
208140,0,8,8
208141,2,51,53
208142,27,124,151
208143,1,4,5
208144,2,32,34
208145,4,20,24
208146,4,19,23
208147,1,9,10
208148,30,22,52
208149,5,8,13
208150,0,5,5
208151,0,11,11
208152,0,3,3
208153,4,27,31
208154,2,23,25
208155,10,12,22
208156,8,18,26
208157,4,9,13
208158,1,18,19
208159,0,8,8
208160,0,3,3
208161,11,27,38
208162,5,22,27
208163,9,62,71
208164,0,1,1
208165,13,45,58
208166,1,21,22
208167,10,10,20
208168,0,5,5
208169,0,8,8
208170,0,3,3
208171,0,19,19
208172,1,4,5
208173,0,10,10
208174,9,29,38
208175,1,13,14
208176,7,14,21
208177,1,11,12
208178,52,29,81
208179,20,8,28
208180,0,11,11
208181,0,3,3
208182,0,11,11
208183,0,4,4
208184,3,30,33
208185,0,1,1
208186,0,8,8
208187,10,56,66
208188,6,9,15
208189,1,0,1
208190,0,37,37
208191,0,4,4
208192,2,12,14
208193,1,4,5
208195,0,7,7
208196,27,36,63
208197,15,21,36
208198,0,9,9
208199,2,8,10
208200,1,15,16
208201,1,13,14
208202,1,41,42
208203,2,35,37
208204,0,19,19
208205,3,21,24
208206,3,11,14
208207,2,28,30
208208,0,4,4
208209,28,25,53
208211,0,12,12
208212,0,1,1
208213,1,21,22
208214,1,11,12
208215,1,16,17
208216,1,27,28
208217,13,44,57
208218,0,2,2
208219,2,26,28
208220,0,6,6
208221,0,2,2
208222,4,34,38
208225,1,17,18
208226,0,10,10
208227,0,44,44
208228,0,1,1
208229,1,10,11
208230,1,1,2
208231,34,18,52
208232,18,32,50
209001,3,4,7
209002,41,21,62
209003,6,30,36
209004,14,25,39
209005,0,3,3
209006,0,1,1
209007,0,3,3
209008,3,8,11
209009,7,24,31
209010,2,14,16
209011,13,23,36
209013,0,23,23
209014,35,0,35
209015,0,12,12
209016,0,6,6
209017,4,14,18
209018,0,32,32
209019,1,4,5
209020,0,12,12
209021,0,2,2
209022,0,14,14
209023,1,12,13
209024,0,7,7
209025,9,21,30
209026,6,11,17
209027,0,23,23
209028,3,9,12
209029,2,36,38
209030,1,34,35
209031,0,4,4
209032,0,10,10
209033,0,5,5
209034,21,71,92
209035,0,5,5
209036,2,2,4
209037,0,15,15
209038,3,12,15
209039,2,15,17
209040,1,5,6
209041,13,23,36
209042,1,22,23
209043,7,29,36
209044,3,9,12
209045,1,1,2
209046,2,18,20
209047,13,34,47
209048,2,5,7
209049,1,3,4
209050,1,35,36
209051,13,29,42
209052,2,8,10
209053,0,4,4
209054,7,34,41
209055,0,10,10
209056,4,34,38
209057,4,31,35
209058,1,2,3
209059,5,41,46
209060,0,18,18
209061,0,15,15
209062,0,7,7
209063,0,8,8
209064,7,25,32
209065,0,20,20
209066,3,21,24
209067,9,70,79
209068,10,57,67
209069,2,9,11
209070,0,8,8
209071,4,2,6
209072,0,3,3
209073,0,10,10
209074,1,2,3
209075,1,4,5
209076,2,22,24
209077,12,33,45
209078,0,1,1
209079,3,51,54
209080,1,16,17
209081,6,29,35
209082,1,15,16
209084,2,16,18
209085,41,21,62
209086,1,1,2
209087,1,0,1
209088,0,11,11
209089,53,17,70
209090,27,19,46
209091,1,3,4
209092,2,1,3
209093,0,3,3
209094,0,8,8
209095,5,19,24
209096,0,2,2
209097,0,4,4
209098,10,14,24
209099,49,11,60
209100,1,4,5
209101,1,17,18
209102,1,13,14
209103,0,18,18
209104,5,7,12
209105,2,10,12
209106,1,38,39
209107,1,4,5
209108,0,2,2
209109,1,9,10
209110,0,16,16
209111,2,17,19
209113,12,1,13
209114,16,35,51
209115,2,17,19
209116,16,45,61
209117,1,25,26
209118,4,0,4
209119,0,9,9
209120,6,17,23
209121,0,9,9
209122,31,68,99
209124,0,7,7
209125,0,10,10
209126,0,3,3
209127,1,38,39
209128,0,15,15
209129,2,21,23
209130,0,13,13
209131,2,10,12
209132,1,5,6
209133,2,17,19
209134,0,3,3
209135,0,5,5
209136,1,27,28
209137,5,30,35
209138,18,12,30
209139,4,26,30
209140,0,13,13
209141,1,17,18
209142,1,7,8
209144,0,6,6
209145,12,76,88
209146,0,16,16
209147,0,6,6
209148,3,31,34
209149,0,7,7
209150,8,57,65
209151,1,0,1
209152,2,17,19
209153,5,53,58
209154,2,14,16
209155,5,31,36
209156,0,11,11
209157,5,39,44
209158,5,32,37
209159,12,20,32
209160,8,63,71
209161,2,32,34
209162,1,17,18
209163,4,26,30
209164,0,43,43
209165,1,3,4
209166,3,14,17
209167,0,2,2
209168,0,1,1
209169,1,96,97
209170,1,3,4
209171,0,6,6
209172,0,9,9
209174,0,15,15
209175,2,11,13
209176,5,44,49
209177,0,1,1
209178,0,7,7
209179,2,24,26
209180,2,4,6
209181,1,20,21
209182,3,11,14
209183,0,11,11
209184,0,10,10
209185,0,8,8
209186,4,20,24
209187,2,14,16
209188,0,49,49
209189,0,13,13
209190,5,29,34
209191,2,36,38
209192,0,8,8
209193,17,13,30
209194,1,44,45
209195,3,41,44
209196,1,1,2
209197,3,26,29
209198,2,4,6
209199,0,5,5
209200,2,25,27
209201,11,55,66
209202,16,45,61
209203,2,37,39
209204,0,1,1
209205,6,28,34
209206,6,28,34
209207,1,13,14
209208,1,17,18
209209,0,12,12
209210,1,30,31
209211,5,18,23
209212,0,24,24
209213,0,6,6
209214,1,16,17
209215,29,25,54
